100 100000 0.95 reinforce iter_bernstein 20000000
2442 750 -0.0235439625663 1.08616638754e-06 -41.4358730693 -11.9301691048
2443 749 -0.0235541929289 1.04350353931e-06 -41.4312735465 -11.8836598212
2444 824 -0.0235631760272 1.04497622505e-06 -41.427235795 -12.1156671965
2445 865 -0.0235716803427 1.03178360759e-06 -41.4234141159 -11.9161740989
2446 763 -0.0235809567091 1.22980828864e-06 -41.4192464535 -12.1363904891
2447 733 -0.0235931167557 9.50260916484e-07 -41.4137847381 -12.0016608908
2448 901 -0.0236005192678 1.1400279107e-06 -41.4104607251 -11.9295837533
2449 767 -0.0236109209909 1.12996160564e-06 -41.4057910296 -11.9169619513
2450 833 -0.0236206913143 1.0487846438e-06 -41.4014059391 -12.0047330954
2451 879 -0.0236290756837 1.31330238493e-06 -41.3976437747 -11.9421873665
2452 871 -0.0236402505634 1.19554824281e-06 -41.3926307475 -12.0605846153
2453 818 -0.023650741989 1.06934833809e-06 -41.3879256386 -11.853038339
2454 796 -0.0236601483147 1.1222492786e-06 -41.3837082545 -11.8816515894
2455 736 -0.0236709005762 1.07474262296e-06 -41.3788886715 -11.8765847308
2456 773 -0.0236807250144 1.03554820743e-06 -41.3744861495 -11.9067778772
2457 808 -0.023689712603 1.20084197929e-06 -41.370459618 -11.9892370085
2458 816 -0.023700371614 1.07226266233e-06 -41.3656854878 -11.8192811444
2459 731 -0.0237105599194 9.72250205404e-07 -41.3611234173 -11.9078923358
2460 821 -0.0237188074026 1.03424631347e-06 -41.3574312809 -11.8056959537
2461 817 -0.0237276347955 1.08268966782e-06 -41.3534804113 -11.8831057873
2462 707 -0.0237382089712 8.32310292028e-07 -41.3487489246 -12.009854746
2463 820 -0.0237450452479 1.04596799843e-06 -41.3456906758 -11.9030979743
2464 734 -0.0237548571925 8.33856816916e-07 -41.3413021908 -11.7280139916
2465 726 -0.0237624776698 8.20169350327e-07 -41.3378946294 -11.9401065989
2466 747 -0.0237697781858 9.7282913321e-07 -41.3346307721 -12.0476601054
2467 863 -0.0237776533706 1.15135391439e-06 -41.331110688 -12.0280450077
2468 767 -0.0237882103915 9.47856603513e-07 -41.326392991 -11.8626410463
2469 877 -0.0237957270358 1.08807030299e-06 -41.3230347561 -11.8183932869
2470 752 -0.0238057199488 9.2538623688e-07 -41.3185712024 -11.8091459594
2471 729 -0.0238142940014 8.83323318701e-07 -41.3147423339 -11.861095256
2472 688 -0.0238228634151 9.17382275938e-07 -41.3109163857 -11.916533059
2473 775 -0.0238310077155 1.02117104445e-06 -41.3072810221 -11.961196517
2474 754 -0.0238403603322 8.57091932101e-07 -41.3031072483 -11.8265064952
2475 761 -0.0238478928724 1.12286029461e-06 -41.2997464505 -12.1001456906
2476 702 -0.023859125134 1.18257100631e-06 -41.294736162 -11.7814168375
2477 723 -0.02387099163 9.10460578559e-07 -41.2894445463 -11.865514654
2478 816 -0.0238786644208 9.75627467127e-07 -41.28602389 -11.8534953352
2479 857 -0.0238865364929 1.10475733202e-06 -41.2825150961 -11.9056809769
2480 745 -0.0238968604687 9.55330562404e-07 -41.2779145051 -11.7504030032
2481 770 -0.0239054022158 9.22632722446e-07 -41.2741090425 -11.8369233697
2482 780 -0.0239134279641 9.70668620234e-07 -41.2705342298 -11.8262043958
2483 782 -0.0239219393993 1.16887107056e-06 -41.2667438935 -11.9409871644
2484 732 -0.023933334285 8.91429936378e-07 -41.2616707959 -11.9263468272
2485 881 -0.0239403189821 1.10101594054e-06 -41.2585618892 -11.8817386746
2486 853 -0.023949426268 9.43067497397e-07 -41.2545090553 -12.1317351967
2487 752 -0.0239578645871 1.11877086973e-06 -41.2507547692 -12.1000699449
2488 730 -0.023968716757 1.06826867237e-06 -41.2459277415 -12.0015826413
2489 830 -0.0239779032685 1.04701543112e-06 -41.2418426532 -11.8236398308
2490 702 -0.0239880937468 9.85128908393e-07 -41.2373122513 -12.026812669
2491 690 -0.0239978816024 9.91176855307e-07 -41.2329619664 -12.0719876902
2492 970 -0.0240052998578 1.31353754564e-06 -41.2296656 -11.9306623507
2493 689 -0.0240188485076 1.16351801852e-06 -41.2236467687 -12.0678265876
2494 693 -0.0240309023577 1.09063413261e-06 -41.2182937539 -11.9294461492
2495 669 -0.0240423678565 8.08009606152e-07 -41.213203566 -12.0359448258
2496 772 -0.0240493744571 9.92992359948e-07 -41.2100936783 -11.9405219474
2497 761 -0.024058387111 1.15925370153e-06 -41.206094228 -11.8179602904
2498 755 -0.0240693634445 8.24924931185e-07 -41.2012246321 -12.0720428915
2499 776 -0.024076438259 9.75678487957e-07 -41.1980866564 -11.7302169098
2500 944 -0.0240837280494 1.13165727098e-06 -41.1948539289 -12.0931186864
2501 812 -0.0240934969667 8.43212798402e-07 -41.1905227615 -11.8822020625
2502 680 -0.0241016149412 1.00574374584e-06 -41.1869243895 -11.8409100575
2503 733 -0.0241112231471 1.12854971526e-06 -41.1826664309 -11.8559899861
2504 775 -0.0241216938208 1.091884776e-06 -41.1780274632 -11.6547003857
2505 783 -0.0241315587958 1.06165130171e-06 -41.173657992 -11.9921607233
2506 716 -0.0241418590107 9.97547060787e-07 -41.1690969264 -11.6635226804
2507 884 -0.0241499008088 1.18188056941e-06 -41.1655367579 -11.9195574042
2508 725 -0.0241613458963 8.65023518153e-07 -41.1604711978 -11.9200643562
2509 927 -0.0241677912355 1.25806772009e-06 -41.1576191682 -12.044556352
2510 733 -0.0241799819613 1.10635535189e-06 -41.1522261292 -11.9263600052
2511 844 -0.0241894659562 1.02299484968e-06 -41.1480316883 -11.676451346
2512 787 -0.0241984001892 9.43066028611e-07 -41.144081325 -11.8490053576
2513 885 -0.0242057839315 1.04430583347e-06 -41.1408172132 -11.904349623
2514 763 -0.0242151869263 9.01119929691e-07 -41.1366613539 -12.0179319267
2515 723 -0.0242235447917 1.00810324018e-06 -41.1329682569 -11.883022697
2516 787 -0.0242325190108 9.72013384614e-07 -41.1290036958 -11.83317373
2517 788 -0.0242409892095 1.09605122804e-06 -41.125262637 -12.0754124316
2518 745 -0.0242513168102 1.02006795331e-06 -41.1207023171 -11.9860066421
2519 895 -0.0242594330813 1.12795012031e-06 -41.1171192962 -11.9042841568
2520 799 -0.0242693407908 9.79842486038e-07 -41.1127464384 -11.797000269
2521 822 -0.0242775894139 1.13664074828e-06 -41.1091066839 -11.9651036515
2522 820 -0.0242874914492 1.03257737707e-06 -41.1047383712 -11.6288433696
2523 662 -0.0242981097898 9.00137099598e-07 -41.1000552945 -12.047236465
2524 772 -0.0243061344986 9.26668977515e-07 -41.0965169527 -11.7834759961
2525 762 -0.0243143789737 9.73428189098e-07 -41.0928824697 -11.9078046609
2526 819 -0.0243225988115 9.81810870639e-07 -41.0892596147 -11.8381713969
2527 880 -0.0243303303343 1.17029539568e-06 -41.0858526811 -11.8757332744
2528 747 -0.0243413333155 9.66477873137e-07 -41.0810053306 -11.8712272375
2529 892 -0.0243489446853 9.6324557375e-07 -41.0776529528 -11.907790312
2530 755 -0.0243574974896 8.83206981224e-07 -41.0738867088 -11.9697930876
2531 693 -0.0243660020349 8.21124963421e-07 -41.0701425366 -11.933236581
2532 827 -0.024372719244 1.10147850679e-06 -41.0671858272 -11.8165845951
2533 908 -0.0243814300099 1.14534025996e-06 -41.0633523752 -11.7717728491
2534 761 -0.0243919553094 1.05194957636e-06 -41.058721524 -11.7225631126
2535 892 -0.0244004069307 9.84890304926e-07 -41.0550039422 -11.869458194
2536 751 -0.0244092497134 1.01385081601e-06 -41.0511151657 -11.8496801086
2537 774 -0.0244183824837 1.09089937768e-06 -41.0470997889 -12.0240518812
2538 750 -0.0244285873141 1.36711916731e-06 -41.0426141766 -12.1432066866
2539 784 -0.0244417749639 1.04235028502e-06 -41.0368191837 -11.6974577969
2540 891 -0.0244500903609 1.09674693142e-06 -41.0331661927 -11.8364826372
2541 729 -0.0244604599217 8.96668659245e-07 -41.0286118908 -11.9472021019
2542 769 -0.0244683697041 9.87392207606e-07 -41.0251387362 -11.9275618064
2543 781 -0.0244771000467 8.58017247179e-07 -41.0213060954 -12.018925463
2544 770 -0.0244845439553 1.04236283668e-06 -41.0180388803 -11.801889592
2545 713 -0.024494655724 1.18762875928e-06 -41.013601711 -12.141311293
2546 808 -0.0245054601913 9.03715600852e-07 -41.0088618489 -11.9545973575
2547 763 -0.0245134038662 1.11624656718e-06 -41.0053778391 -12.068986441
2548 769 -0.0245237136822 8.80164025029e-07 -41.0008571239 -11.9599287321
2549 797 -0.0245311575035 9.08458774604e-07 -40.9975938518 -12.1327662186
2550 808 -0.0245387500069 1.04567548923e-06 -40.9942660411 -11.8555597454
2551 769 -0.0245481931205 1.12787071893e-06 -40.9901280079 -11.8779608525
2552 750 -0.0245588558604 9.63667775684e-07 -40.9854567308 -11.9572250543
2553 751 -0.0245676505194 1.09413059535e-06 -40.9816048087 -11.7286884683
2554 912 -0.0245763889833 1.10110741796e-06 -40.977778359 -11.7272187467
2555 745 -0.0245866101484 9.48616433503e-07 -40.9733037429 -11.9590652208
2556 896 -0.0245940201944 1.10528742316e-06 -40.9700605099 -11.9991909435
2557 861 -0.0246030666621 9.61979119083e-07 -40.9661018816 -11.8375342679
2558 717 -0.024612043267 9.64169299807e-07 -40.9621747313 -12.0617317467
2559 717 -0.0246212474944 9.71781335936e-07 -40.9581489368 -11.8296987063
2560 755 -0.0246301215793 8.43905098741e-07 -40.9542684404 -11.7543161372
2561 832 -0.0246369367013 1.04877351949e-06 -40.9512888946 -11.8752964731
2562 827 -0.0246458079863 9.91956414823e-07 -40.947411181 -11.8046731704
2563 726 -0.0246550910148 9.22482266959e-07 -40.9433544339 -11.9338864769
2564 818 -0.0246628690288 1.11308764744e-06 -40.9399561309 -11.7929166507
2565 820 -0.0246725195405 1.2594688064e-06 -40.935740653 -11.7984833182
2566 759 -0.0246845783952 7.90603969532e-07 -40.9304746407 -11.8222419912
2567 840 -0.024690830362 1.04208030819e-06 -40.9277450931 -11.8765193093
2568 882 -0.0246991412479 1.00868245099e-06 -40.9241173175 -11.9248235258
2569 858 -0.0247072453791 1.07739639462e-06 -40.9205805353 -11.8980581333
2570 768 -0.0247169599086 1.02148102594e-06 -40.9163419139 -12.0439911046
2571 751 -0.0247263841906 8.56195115323e-07 -40.9122309393 -11.9982465197
2572 817 -0.0247334283863 1.11305699619e-06 -40.9091588316 -12.1250928544
2573 743 -0.0247439052097 8.09467157835e-07 -40.9045907134 -11.8038881497
2574 776 -0.024750831801 9.51715548285e-07 -40.9015712442 -11.9349587893
2575 782 -0.0247591335023 1.05794480823e-06 -40.8979530358 -12.0047218022
2576 762 -0.0247688443125 9.47624429255e-07 -40.893721657 -11.8014033214
2577 772 -0.0247772143987 1.12311126567e-06 -40.8900753268 -11.6825610158
2578 765 -0.0247876488115 9.00883666744e-07 -40.8855307896 -11.8414361884
2579 730 -0.0247959074039 1.12644023952e-06 -40.8819347545 -11.9219834684
2580 869 -0.0248053714694 1.28529193407e-06 -40.8778147541 -11.8151159249
2581 794 -0.0248171470977 1.11005668718e-06 -40.8726898501 -11.9155234291
2582 707 -0.0248281234867 9.93466414243e-07 -40.8679141738 -11.7594009725
2583 757 -0.0248372405054 1.01858743888e-06 -40.8639485021 -11.8354077541
2584 785 -0.0248463159658 9.86393734306e-07 -40.8600018245 -11.8469244201
2585 746 -0.0248553819045 1.03126796422e-06 -40.8560602011 -11.8324302397
2586 742 -0.024865055619 8.58782949597e-07 -40.8518553398 -12.0191136942
2587 758 -0.0248726271354 1.10070579051e-06 -40.8485649629 -11.7772604502
2588 827 -0.0248821420569 1.08284214526e-06 -40.8444309366 -11.9586930899
2589 845 -0.0248912003309 1.21542029066e-06 -40.8404962468 -11.9392834938
2590 764 -0.0249025847485 9.68776143339e-07 -40.8355524281 -12.0546264061
2591 809 -0.024910871677 1.0579067087e-06 -40.8319546343 -11.8923053982
2592 742 -0.0249207694097 8.81098859056e-07 -40.8276585024 -11.8839563145
2593 809 -0.024928159315 1.09191845347e-06 -40.8244516059 -11.9095879775
2594 862 -0.0249371865554 1.16628543722e-06 -40.8205349978 -11.8364935934
2595 771 -0.0249479104223 1.17543494848e-06 -40.8158834544 -12.063053358
2596 733 -0.0249593945919 9.26194793975e-07 -40.8109035359 -12.0995959888
2597 764 -0.024967646418 9.90651506818e-07 -40.8073261698 -11.8356872087
2598 853 -0.0249757649834 1.01043650387e-06 -40.8038073102 -11.971651512
2599 658 -0.024986088326 9.99785508545e-07 -40.7993338781 -11.5732578732
2600 742 -0.0249955326416 8.36908499181e-07 -40.7952423877 -12.1413249341
2601 736 -0.0250030741844 1.00451097422e-06 -40.7919759288 -11.7596922357
2602 837 -0.025011505487 1.3808730939e-06 -40.7883248328 -11.7293270661
2603 867 -0.0250235383861 1.06675159537e-06 -40.7831154584 -11.969024444
2604 817 -0.0250326490188 1.15670422156e-06 -40.7791722766 -11.9418568366
2605 719 -0.0250439941324 1.02089819423e-06 -40.7742632667 -12.0712568326
2606 768 -0.0250533239694 1.13506201297e-06 -40.7702273266 -11.7525854069
2607 756 -0.0250639996697 1.05695535957e-06 -40.7656103641 -11.7958809099
2608 941 -0.025072112081 1.22046959667e-06 -40.762102797 -11.8907079635
2609 806 -0.0250828856855 1.02979388133e-06 -40.7574457288 -11.8361081283
2610 913 -0.0250908905201 1.16688967088e-06 -40.7539863344 -11.7427944579
2611 734 -0.0251019759147 9.42072978469e-07 -40.7491968001 -11.7083283223
2612 864 -0.0251095885488 9.64030207284e-07 -40.7459084829 -11.9380852393
2613 759 -0.0251181614767 8.89391789417e-07 -40.7422061247 -11.6199465147
2614 940 -0.0251247152574 1.03306961896e-06 -40.7393763131 -11.8655842052
2615 941 -0.0251323457918 9.01743779722e-07 -40.7360821722 -11.9449305157
2616 792 -0.0251398745836 1.18178001249e-06 -40.732832581 -11.9971061906
2617 780 -0.0251507765124 1.02250811738e-06 -40.7281281738 -11.7469180894
2618 703 -0.0251607456112 9.68142926335e-07 -40.7238274442 -11.9720237975
2619 743 -0.0251697488505 1.12091222929e-06 -40.7199443297 -12.1141402342
2620 780 -0.0251800535883 9.9362929216e-07 -40.7155009679 -12.03582925
2621 714 -0.0251895844344 9.41313371218e-07 -40.7113923419 -11.9706784593
2622 683 -0.0251989031423 1.11272007729e-06 -40.7073761288 -11.9230211788
2623 700 -0.0252102298183 8.59664191406e-07 -40.7024957953 -12.083617344
2624 765 -0.0252178345935 1.09427882317e-06 -40.6992199087 -11.8598780328
2625 694 -0.025228811768 9.04252127721e-07 -40.6944924205 -12.1015733659
2626 860 -0.025236110018 9.57930364975e-07 -40.6913500476 -11.9443613161
2627 669 -0.0252456443236 8.99158394961e-07 -40.687245785 -11.7409960941
2628 795 -0.0252534467138 9.44795981659e-07 -40.6838878055 -11.9650418579
2629 854 -0.0252610699262 1.01213745647e-06 -40.6806075833 -11.8335713396
2630 910 -0.0252688263622 1.10147475476e-06 -40.6772706879 -12.0389250494
2631 788 -0.0252785195074 1.14972951215e-06 -40.6731015257 -11.8772867785
2632 731 -0.0252896520411 1.03574375879e-06 -40.6683145281 -11.7063120895
2633 889 -0.0252980164624 1.24458827275e-06 -40.6647187116 -11.8875132043
2634 706 -0.0253104925207 9.19441306007e-07 -40.6593567455 -11.8125566242
2635 695 -0.025319419655 1.07889430898e-06 -40.6555210803 -12.2626750884
2636 771 -0.0253294356291 1.08956852825e-06 -40.6512186152 -11.8114961274
2637 791 -0.0253391957301 9.62953427088e-07 -40.6470271156 -11.6742464527
2638 765 -0.0253477737515 1.23820373499e-06 -40.6433441205 -12.0490071889
2639 952 -0.0253576174084 1.18100508086e-06 -40.6391187097 -12.0061398698
2640 772 -0.025368369849 1.09317425325e-06 -40.6345044079 -11.9586260293
2641 764 -0.0253784674373 1.01420466466e-06 -40.6301722758 -11.7939804323
2642 769 -0.025387635843 9.73628531189e-07 -40.626239749 -11.8422037167
2643 791 -0.0253960995871 9.46791802761e-07 -40.6226102788 -11.7179394056
2644 892 -0.0254034398354 1.14547638001e-06 -40.6194632233 -11.7831190696
2645 767 -0.0254139022321 9.39689089895e-07 -40.6149785919 -11.7649892637
2646 768 -0.0254222167349 9.73644803575e-07 -40.6114154884 -11.9259626655
2647 775 -0.0254308783896 1.01697871919e-06 -40.6077044153 -11.7082989025
2648 791 -0.0254398259238 1.2016389532e-06 -40.6038717133 -11.8012818464
2649 752 -0.0254513187872 1.06801332897e-06 -40.598949988 -11.8752962788
2650 867 -0.0254601395798 1.03394574933e-06 -40.5951735279 -11.9399369232
2651 789 -0.0254691543469 9.63787137926e-07 -40.5913148937 -11.8782050934
2652 799 -0.0254774427006 1.0432328525e-06 -40.5877679676 -11.9666307695
2653 718 -0.0254874311496 1.10091629417e-06 -40.583494491 -11.9239364945
2654 792 -0.025497398537 9.69751687333e-07 -40.5792311038 -11.8244174684
2655 674 -0.02550707881 1.03644084459e-06 -40.5750915556 -11.7764992756
2656 746 -0.0255169055282 8.68807182684e-07 -40.5708904217 -12.0918201204
2657 750 -0.0255246628919 1.01610742669e-06 -40.5675747201 -11.8741484486
2658 671 -0.0255350331589 9.55719443833e-07 -40.5631432124 -11.8232990282
2659 746 -0.0255438942691 9.89074005157e-07 -40.559357532 -11.9465635327
2660 790 -0.0255525794615 1.04545453936e-06 -40.5556478324 -11.8239481215
2661 793 -0.0255617739899 9.58232685607e-07 -40.5517214693 -11.8980059472
2662 800 -0.0255699784964 1.18828056902e-06 -40.5482186495 -11.8541476706
2663 728 -0.0255816182775 1.07252695287e-06 -40.5432504269 -11.937840107
2664 806 -0.025591122816 8.82649819488e-07 -40.5391946781 -11.9710152097
2665 783 -0.025598677633 1.11994233165e-06 -40.5359716046 -12.0204289227
2666 754 -0.0256091858189 1.02426893704e-06 -40.5314895749 -12.0816175308
2667 842 -0.0256177626535 1.03604469064e-06 -40.5278322027 -11.8244190497
2668 781 -0.025626924827 1.01573897232e-06 -40.5239261044 -11.8185189973
2669 732 -0.0256364509265 9.83553769448e-07 -40.519865814 -11.7559800784
2670 690 -0.0256462257717 1.08104401861e-06 -40.5157005181 -11.8741061117
2671 724 -0.0256568483175 9.74174788326e-07 -40.5111751642 -11.6826605624
2672 646 -0.0256670896063 8.73529097718e-07 -40.506813382 -12.0766139449
2673 809 -0.025674543016 1.30697283161e-06 -40.5036396724 -11.9575574724
2674 810 -0.0256865053447 9.02539453446e-07 -40.4985472862 -11.8852669372
2675 827 -0.0256938794585 1.02975858695e-06 -40.495408879 -11.9164158944
2676 808 -0.0257027137422 9.60106088277e-07 -40.4916497968 -11.7900097687
2677 774 -0.0257111503369 9.47244198819e-07 -40.488060719 -11.9038303271
2678 1000 -0.0257178389025 1.04032743129e-06 -40.4852158278 -11.8516880484
2679 698 -0.025727840971 1.06002423729e-06 -40.4809624798 -11.7703339412
2680 816 -0.0257371345725 1.0769516487e-06 -40.4770113685 -11.9954200848
2681 865 -0.0257459583892 1.18640087632e-06 -40.4732608414 -12.0316822182
2682 860 -0.0257558823932 1.08507572749e-06 -40.4690436831 -11.8162793241
2683 735 -0.0257660954333 9.39414039696e-07 -40.4647048038 -11.6071679373
2684 715 -0.0257750041533 9.14052507407e-07 -40.460920962 -11.8807119862
2685 747 -0.0257833434436 1.08943557183e-06 -40.457379748 -11.67950976
2686 720 -0.0257939482486 1.01925090174e-06 -40.452877578 -11.9435526171
2687 880 -0.0258022266947 1.04531003222e-06 -40.4493638794 -11.8058532878
2688 837 -0.0258109166889 1.07746563781e-06 -40.4456762935 -11.9050005745
2689 807 -0.0258202484305 8.20268014793e-07 -40.4417172836 -11.7069342343
2690 910 -0.0258262773864 1.22528746755e-06 -40.4391599829 -12.0518604832
2691 741 -0.0258380150191 1.00254303702e-06 -40.4341823502 -12.0010103263
2692 666 -0.02584828213 7.91891643828e-07 -40.4298295372 -11.7803461754
2693 850 -0.025854584297 9.81677675451e-07 -40.4271582481 -11.8329658704
2694 919 -0.0258620008203 1.04658899696e-06 -40.4240151627 -11.9262665535
2695 810 -0.0258708922437 1.06784695781e-06 -40.4202477969 -12.0017350236
2696 825 -0.0258800169689 9.61839047062e-07 -40.4163824577 -12.0048233281
2697 801 -0.0258882311451 1.19992045812e-06 -40.4129035984 -12.0546658455
2698 691 -0.0259005631137 1.00098527143e-06 -40.4076821288 -12.0781709939
2699 739 -0.0259100148292 9.71075041329e-07 -40.4036812839 -11.8606168316
2700 878 -0.0259177789569 1.13448741797e-06 -40.4003954962 -11.8838719913
2701 750 -0.0259283837632 1.02509438998e-06 -40.3959085691 -11.9816705098
