100 100000 0.95 gpomdp sample_bernstein 30000000
9190 7434 -0.551083387671 2.43168738334e-05 -13.2281073877 -9.62920496024
9191 5624 -0.551101487784 2.08816572412e-05 -13.2280862956 -9.58745177546
9192 5732 -0.551117772311 2.27438984897e-05 -13.2280673284 -9.56981944226
9193 4542 -0.55113358647 1.57112568285e-05 -13.2280489175 -9.68209595382
9194 6583 -0.551144397554 2.55178875925e-05 -13.2280363359 -9.5915925527
9195 4266 -0.551164624887 1.84433448294e-05 -13.2280128063 -9.56588841268
9196 4900 -0.551178259248 1.88172682337e-05 -13.2279969537 -9.60791989685
9197 5796 -0.551193077001 1.9831756384e-05 -13.2279797321 -9.60992669957
9198 6258 -0.551207301974 2.32128968932e-05 -13.2279632063 -9.56005558249
9199 5101 -0.551224496624 2.3293159399e-05 -13.2279432394 -9.60324240559
9200 3924 -0.55124257541 1.97855364883e-05 -13.2279222563 -9.59204656587
9201 4226 -0.551259816715 1.93776020745e-05 -13.2279022553 -9.63897217798
9202 4473 -0.551274496149 1.9058830309e-05 -13.227885234 -9.59066801595
9203 4945 -0.551288203623 2.01313030404e-05 -13.2278693461 -9.57822944087
9204 5072 -0.551303671594 2.09099067875e-05 -13.2278514251 -9.60825461811
9205 4901 -0.551319291823 1.71934790444e-05 -13.2278333357 -9.58554832237
9206 6238 -0.551330646249 2.45686878019e-05 -13.2278201915 -9.59086821253
9207 4375 -0.551349301018 1.94973636031e-05 -13.2277986054 -9.58694928324
9208 4718 -0.55136466233 1.97906983772e-05 -13.2277808389 -9.61725664788
9209 4956 -0.551380029061 2.08342785942e-05 -13.2277630739 -9.5942190725
9210 4792 -0.551396089546 1.9291903849e-05 -13.2277445153 -9.65981211956
9211 5214 -0.551410096401 2.15171732682e-05 -13.2277283366 -9.58697604573
9212 4818 -0.551426922515 2.11109778353e-05 -13.2277089101 -9.58954488688
9213 4570 -0.551443014541 1.80280894105e-05 -13.2276903399 -9.55608095636
9214 5506 -0.551455749092 2.07935328883e-05 -13.2276756503 -9.621460192
9215 5386 -0.551471069795 2.1416708533e-05 -13.2276579845 -9.54628037264
9216 4889 -0.551486385704 1.95366115389e-05 -13.2276403321 -9.60705583289
9217 5336 -0.551501109748 1.86853910056e-05 -13.227623369 -9.62224567093
9218 6464 -0.551515348339 2.45651600456e-05 -13.2276069721 -9.62278381787
9219 4681 -0.551534976663 2.38846438133e-05 -13.2275843794 -9.59915744099
9220 3647 -0.551557333018 1.1539270438e-05 -13.2275586621 -9.58481335425
9221 7314 -0.551565310389 2.58272795439e-05 -13.2275494894 -9.63642422072
9222 4662 -0.551584808748 1.96275741851e-05 -13.2275270783 -9.59928650664
9223 4901 -0.551598875502 1.88825135442e-05 -13.227510918 -9.61017304977
9224 5469 -0.551612395582 2.0896970955e-05 -13.2274953919 -9.57474133556
9225 5312 -0.551627962417 2.22582671318e-05 -13.2274775228 -9.57630602004
9226 4542 -0.551645157146 2.03446606644e-05 -13.2274577944 -9.59573258279
9227 4532 -0.551660537721 2.16150708276e-05 -13.2274401556 -9.62815592341
9228 4029 -0.551677465681 1.57234004627e-05 -13.2274207514 -9.51447391444
9229 5621 -0.551687313444 2.0994966996e-05 -13.2274094674 -9.58196283585
9230 5199 -0.551701476415 2.00857808892e-05 -13.2273932444 -9.59439636605
9231 5313 -0.551716121332 1.9577656779e-05 -13.2273764763 -9.55712368832
9232 5591 -0.551729602434 2.18291248328e-05 -13.2273610471 -9.64836616184
9233 5257 -0.55174781912 2.03181599279e-05 -13.2273402074 -9.51878781049
9234 5327 -0.551762403898 2.20899165298e-05 -13.2273235304 -9.55629732966
9235 4725 -0.551779779528 2.1013165461e-05 -13.2273036714 -9.52361710477
9236 4622 -0.551796480758 2.23954707333e-05 -13.2272845926 -9.60342965193
9237 3784 -0.551814328022 1.62370762898e-05 -13.2272642147 -9.60340825858
9238 5235 -0.551826236047 1.74516974322e-05 -13.2272506241 -9.64003398733
9239 6711 -0.551838078946 2.4957642879e-05 -13.2272371124 -9.60505264766
9240 4462 -0.551856534048 1.92412609102e-05 -13.227216066 -9.64173737009
9241 4919 -0.551871108893 1.85565397811e-05 -13.2271994526 -9.61464181619
9242 5744 -0.551884504054 2.17433433941e-05 -13.2271841901 -9.60143690971
9243 5034 -0.551899811195 2.18545697998e-05 -13.2271667562 -9.59517983595
9244 4453 -0.55191643881 1.72668192335e-05 -13.2271478272 -9.59093084796
9245 5825 -0.551929299803 2.31546687548e-05 -13.2271331924 -9.57115242459
9246 4728 -0.551948141307 1.63302648252e-05 -13.227111762 -9.53666114648
9247 6601 -0.55195972703 2.48664727964e-05 -13.2270985902 -9.59487634785
9248 4830 -0.551980329681 2.10762148399e-05 -13.227075178 -9.6489301858
9249 4651 -0.551997443781 1.74746429067e-05 -13.2270557406 -9.57938338532
9250 5959 -0.552010367293 2.12643129857e-05 -13.2270410691 -9.62191483214
9251 5516 -0.552025025822 2.29273239738e-05 -13.2270244346 -9.63553000964
9252 4480 -0.552042669222 1.92723193855e-05 -13.2270044222 -9.63156610185
9253 4915 -0.552057263122 1.97739075096e-05 -13.2269878766 -9.61682240853
9254 5198 -0.552072530995 1.88690757424e-05 -13.2269705743 -9.59520772956
9255 5905 -0.552085964832 2.13658105718e-05 -13.2269553568 -9.62868310184
9256 5474 -0.552101176754 2.32769025571e-05 -13.2269381322 -9.52557767024
9257 4403 -0.5521201591 1.88301626772e-05 -13.2269166491 -9.63066944753
9258 5050 -0.552134469448 1.82941893152e-05 -13.2269004614 -9.62019769072
9259 6079 -0.552147531172 2.30971089427e-05 -13.2268856919 -9.59559867504
9260 5254 -0.552166364315 2.10876792912e-05 -13.2268644063 -9.5876390521
9261 4885 -0.552181857355 2.21118534743e-05 -13.2268469046 -9.60914476784
9262 4299 -0.552200535198 2.18647805062e-05 -13.2268258156 -9.59696386504
9263 3899 -0.552219753379 1.29667353403e-05 -13.2268041285 -9.6505104952
9264 6943 -0.552228423671 2.04160128579e-05 -13.2267943483 -9.6177131677
9265 6749 -0.552240373529 2.58780840307e-05 -13.2267808728 -9.5925350761
9266 4285 -0.55226076248 1.73202730728e-05 -13.2267578916 -9.581288488
9267 5441 -0.55227284304 2.38909608937e-05 -13.2267442816 -9.54578029141
9268 4207 -0.552292488588 1.76479122049e-05 -13.2267221591 -9.59863947057
9269 5179 -0.552305213586 2.0801078998e-05 -13.2267078365 -9.52642684029
9270 5091 -0.552321100905 2.19712352776e-05 -13.226689962 -9.64442034103
9271 4466 -0.552337961983 2.05953470102e-05 -13.226671001 -9.61180653662
9272 4253 -0.552353201563 1.92454507494e-05 -13.2266538715 -9.61771041219
9273 4631 -0.552367978065 1.96598923332e-05 -13.2266372698 -9.61438192206
9274 4894 -0.552382164571 2.08352920673e-05 -13.2266213377 -9.58447386289
9275 4643 -0.552397695149 1.85142365015e-05 -13.2266039038 -9.62944092103
9276 5373 -0.552411196131 1.79991018904e-05 -13.2265887546 -9.60446172504
9277 6584 -0.552423466277 2.31258311908e-05 -13.2265749917 -9.61002861237
9278 5106 -0.552440046563 2.24952999331e-05 -13.2265564022 -9.57582595853
9279 4459 -0.552458452912 1.97704530838e-05 -13.226535776 -9.66656748758
9280 4569 -0.55247245779 2.03410824953e-05 -13.2265200895 -9.68908922192
9281 4595 -0.552488210601 1.8406276963e-05 -13.2265024529 -9.62470097411
9282 5521 -0.552503018678 2.30210253565e-05 -13.2264858815 -9.59140223506
9283 4703 -0.552522069567 2.25559552434e-05 -13.2264645726 -9.53823165968
9284 3957 -0.552540519552 1.72314246343e-05 -13.2264439472 -9.59173331172
9285 5085 -0.552553259952 2.31365187698e-05 -13.2264297111 -9.62460342453
9286 4198 -0.552573310372 2.02510013807e-05 -13.2264073177 -9.61705031392
9287 4383 -0.552590176344 2.07792022267e-05 -13.226388491 -9.53088849621
9288 4088 -0.55260540046 1.74834838408e-05 -13.2263715051 -9.66194088465
9289 5066 -0.552617934421 2.14758574974e-05 -13.2263575264 -9.58840530413
9290 4869 -0.552636252513 2.14366251179e-05 -13.2263371061 -9.64249519512
9291 4529 -0.552653491195 2.12319220868e-05 -13.2263178991 -9.57394822047
9292 4115 -0.552669209791 1.81971718305e-05 -13.2263003944 -9.61720347914
9293 4855 -0.552682437921 1.96263335386e-05 -13.2262856693 -9.59745036086
9294 5102 -0.552696553578 2.15351104874e-05 -13.2262699627 -9.61066771029
9295 4752 -0.552713897485 2.16926406829e-05 -13.2262506729 -9.59425268475
9296 4155 -0.552729744249 1.60133120828e-05 -13.2262330569 -9.61691244137
9297 5642 -0.552739923821 2.02466805626e-05 -13.2262217451 -9.59838980337
9298 5699 -0.552753900711 1.93197555218e-05 -13.2262062192 -9.58313388655
9299 6379 -0.55276733544 2.5768884941e-05 -13.2261913016 -9.61018882147
9300 4234 -0.552789049621 2.06347205635e-05 -13.2261672033 -9.62544619878
9301 4167 -0.552806123274 2.0186771118e-05 -13.2261482659 -9.64931473756
9302 4289 -0.552823067889 1.99579664609e-05 -13.226129481 -9.5823858847
9303 4523 -0.552838851697 1.83503052102e-05 -13.2261119915 -9.61734625098
9304 5217 -0.552851539882 1.87697348436e-05 -13.2260979381 -9.57657300086
9305 6187 -0.552865716116 2.45400609484e-05 -13.2260822428 -9.5499242773
9306 4427 -0.552884915004 1.760015113e-05 -13.2260609972 -9.50079582888
9307 5400 -0.552896639284 2.37953555658e-05 -13.2260480289 -9.56985354642
9308 4048 -0.552915735937 1.23442469769e-05 -13.2260269157 -9.64596072143
9309 7581 -0.55292402757 2.34247365353e-05 -13.2260177523 -9.62131228945
9310 5899 -0.552939619097 2.37247833598e-05 -13.2260005275 -9.62301623485
9311 4458 -0.552957865179 1.76604489358e-05 -13.2259803802 -9.61791357341
9312 5570 -0.552970957669 1.74365589731e-05 -13.2259659302 -9.64149733306
9313 7252 -0.552982683822 2.55205126374e-05 -13.225952993 -9.56645584889
9314 4869 -0.553001790817 2.03628681374e-05 -13.2259319224 -9.6328154421
9315 4703 -0.553016122867 2.23594535745e-05 -13.2259161252 -9.54480167951
9316 4018 -0.553034288857 2.00857886921e-05 -13.225896112 -9.57763336025
9317 4163 -0.55305091051 1.93606242725e-05 -13.2258778095 -9.58730341384
9318 4495 -0.553066277058 2.12117950643e-05 -13.2258608972 -9.57512105088
9319 4041 -0.553081941508 2.27308670343e-05 -13.225843665 -9.61180421614
9320 3365 -0.553102496474 1.89442049994e-05 -13.225821065 -9.58123181103
9321 3815 -0.553118994388 1.62342507376e-05 -13.2258029357 -9.55405678171
9322 5184 -0.55313035271 2.14068958426e-05 -13.2257904594 -9.56231181324
9323 4681 -0.553145576553 1.87345714067e-05 -13.2257737438 -9.5777096367
9324 5255 -0.553158793924 2.2749205462e-05 -13.2257592374 -9.65217277386
9325 4336 -0.553177488373 2.24821520119e-05 -13.2257387296 -9.61530643796
9326 3758 -0.553197562315 1.67706338613e-05 -13.2257167213 -9.57836771275
9327 5069 -0.553210518237 2.23049429851e-05 -13.2257025239 -9.58385199682
9328 4219 -0.553226974266 1.71004965991e-05 -13.2256844989 -9.59971178298
9329 5379 -0.553239349861 2.31107285067e-05 -13.2256709493 -9.57470000611
9330 4338 -0.553257463002 2.27123267213e-05 -13.2256511268 -9.61753379863
9331 3659 -0.553277773485 1.28905028732e-05 -13.2256289125 -9.58388572278
9332 6291 -0.553285368225 2.52592320513e-05 -13.2256206093 -9.59012793406
9333 4096 -0.553304944883 1.7671586887e-05 -13.2255992152 -9.65058105392
9334 5111 -0.553318115373 1.87469873728e-05 -13.2255848291 -9.62976585811
9335 5816 -0.553330977305 2.43882859262e-05 -13.2255707855 -9.67176767661
9336 4245 -0.553350994336 1.77085649779e-05 -13.2255489403 -9.62527953821
9337 5456 -0.553365639805 1.79641858442e-05 -13.2255329655 -9.56739478651
9338 6499 -0.553376598709 2.56540296332e-05 -13.2255210165 -9.63798161122
9339 4129 -0.553396873285 1.81785487972e-05 -13.2254989206 -9.57084729617
9340 5078 -0.553411491152 2.26044007803e-05 -13.2254829979 -9.57218831562
9341 4373 -0.553430085618 1.81617089454e-05 -13.2254627538 -9.61396546807
9342 5115 -0.553443392494 2.00682344382e-05 -13.2254482733 -9.51347521002
9343 5375 -0.553458240209 1.92853480171e-05 -13.225432123 -9.56561087788
9344 6161 -0.553472630553 2.35729126038e-05 -13.225416477 -9.60399162571
9345 4812 -0.55349066957 1.9723436354e-05 -13.2253968736 -9.62033612191
9346 5011 -0.553505287032 2.1396166033e-05 -13.2253809963 -9.62927991027
9347 4684 -0.553521703302 2.01389080673e-05 -13.2253631735 -9.58386839904
9348 4669 -0.553536291925 1.76351638769e-05 -13.2253473423 -9.54552301413
9349 5883 -0.553548991952 2.04234520386e-05 -13.2253335663 -9.59286127721
9350 6051 -0.553563650633 2.24868415266e-05 -13.2253176722 -9.62527132785
9351 5138 -0.553580288526 1.86322191317e-05 -13.2252996407 -9.59633300187
9352 5908 -0.553593366694 2.6346853938e-05 -13.2252854734 -9.5889524638
9353 3744 -0.553617790151 1.23099201039e-05 -13.225259031 -9.6355296886
9354 6917 -0.553625392174 2.17170815128e-05 -13.2252508045 -9.53655794606
9355 6227 -0.553639351434 2.60656851986e-05 -13.2252357036 -9.61509444142
9356 3961 -0.553661384044 1.81083247549e-05 -13.225211882 -9.59787560251
9357 4666 -0.553674610136 1.91658771451e-05 -13.2251975897 -9.61650979881
9358 5298 -0.553689452698 2.1326786155e-05 -13.2251815573 -9.57022283341
9359 4926 -0.553705433662 2.46740137695e-05 -13.2251643034 -9.60117294021
9360 3562 -0.553727793344 1.62348773879e-05 -13.2251401767 -9.57579651828
9361 5040 -0.553741065497 2.10052946388e-05 -13.2251258634 -9.60222462433
9362 4692 -0.55375601936 1.92783626557e-05 -13.2251097434 -9.58332821278
9363 5365 -0.553771524839 2.09183501139e-05 -13.2250930365 -9.53603850636
9364 5262 -0.553787162851 2.17659999801e-05 -13.2250761948 -9.61879498666
9365 4723 -0.5538035777 1.62177171447e-05 -13.2250585251 -9.59547818374
9366 6571 -0.553814451826 1.97862561473e-05 -13.2250468245 -9.55671665315
9367 6895 -0.553827027362 2.59360481192e-05 -13.225033298 -9.56698920422
9368 4374 -0.553846739803 1.57266617673e-05 -13.2250121053 -9.58523322956
9369 6194 -0.553857165657 2.11082558603e-05 -13.2250009018 -9.55830424706
9370 5725 -0.553871142668 1.98930216919e-05 -13.2249858877 -9.54724742394
9371 5869 -0.553884583238 2.49921051174e-05 -13.2249714559 -9.55088820102
9372 4100 -0.553905189457 1.80501660249e-05 -13.2249493414 -9.5462468713
9373 4972 -0.553918923218 1.93259981742e-05 -13.2249346102 -9.55842763188
9374 5435 -0.553932841483 2.21691960194e-05 -13.2249196873 -9.57147779578
9375 4664 -0.553949552769 2.13031564098e-05 -13.2249017783 -9.69107143928
9376 4526 -0.553968335329 1.86811517313e-05 -13.2248816603 -9.61521517545
9377 5093 -0.553981886018 1.99844363448e-05 -13.2248671534 -9.66619936912
9378 5207 -0.553996333532 2.01274240025e-05 -13.224851693 -9.61617170735
9379 5198 -0.554010575788 1.81851835399e-05 -13.2248364589 -9.60473191029
9380 6447 -0.554024206998 1.8120233017e-05 -13.2248218846 -9.60576230516
9381 7796 -0.554035242887 2.24209151289e-05 -13.2248100897 -9.56143441398
9382 6543 -0.554049011937 2.11224690179e-05 -13.2247953792 -9.58628637145
9383 6126 -0.554063373758 2.30136201107e-05 -13.224780042 -9.56991304286
9384 4904 -0.554079828477 1.75405645588e-05 -13.224762478 -9.63313470308
9385 6221 -0.554092156868 2.16760649641e-05 -13.2247493244 -9.5854050698
9386 5707 -0.554107596301 1.99955192563e-05 -13.2247328584 -9.59510618962
9387 5835 -0.55412152107 2.27175297149e-05 -13.2247180145 -9.60806444417
9388 4853 -0.554138585174 1.55530854007e-05 -13.2246998327 -9.5807834088
9389 7023 -0.554148151826 2.53305637778e-05 -13.2246896436 -9.56506456516
9390 4988 -0.554168964279 2.00636841744e-05 -13.2246674874 -9.62257704399
9391 5114 -0.554183943861 2.24968739115e-05 -13.2246515493 -9.5203149334
9392 4392 -0.554201898545 1.81381396321e-05 -13.2246324555 -9.65497559857
9393 5249 -0.554215213125 2.24228015044e-05 -13.224618303 -9.57075508654
9394 4621 -0.554234528151 2.12804656137e-05 -13.2245977828 -9.64079171933
9395 4415 -0.554252131907 1.83149704846e-05 -13.2245790912 -9.61520461979
9396 5475 -0.554267272533 2.13268537176e-05 -13.224563023 -9.61155622899
9397 5075 -0.554283464937 1.65491768741e-05 -13.2245458469 -9.64116337883
9398 6929 -0.554294914341 2.13469450597e-05 -13.2245337072 -9.60555910787
9399 6674 -0.554309559807 2.05487142505e-05 -13.2245181848 -9.62940833243
9400 6899 -0.554324578966 2.06861237103e-05 -13.2245022738 -9.58439462016
9401 6441 -0.554337064283 2.03549490406e-05 -13.2244890526 -9.65609646028
9402 6565 -0.554350629339 2.39244422919e-05 -13.2244746938 -9.59779574744
9403 4899 -0.554368192224 1.89484506319e-05 -13.2244561123 -9.65210841814
9404 5423 -0.554381185415 2.11928888281e-05 -13.2244423719 -9.60045138507
9405 5069 -0.554396471853 2.31578579993e-05 -13.2244262135 -9.59925278024
9406 4132 -0.554415879286 1.45372765963e-05 -13.22440571 -9.59894419664
9407 6418 -0.554425224258 1.79995934133e-05 -13.2243958417 -9.53673777864
9408 7640 -0.554435898943 2.33824487124e-05 -13.2243845727 -9.61901464329
9409 5992 -0.55445185873 1.9741039735e-05 -13.2243677312 -9.59261952411
9410 6396 -0.554465350299 2.19731956073e-05 -13.2243535008 -9.57075665645
9411 5936 -0.5544822085 2.49263440079e-05 -13.2243357278 -9.63050819629
9412 3994 -0.554501527 2.07100977557e-05 -13.2243153724 -9.62800956835
9413 3798 -0.554517783988 2.14969284627e-05 -13.2242982522 -9.56871675344
9414 3513 -0.554536546908 1.91605065575e-05 -13.2242785038 -9.54440368601
9415 3768 -0.554551388476 2.12097502067e-05 -13.2242628909 -9.55091218956
9416 3523 -0.554569939357 1.46754894521e-05 -13.2242433859 -9.61531995977
9417 5467 -0.554580678694 2.14298730816e-05 -13.2242320994 -9.59250021906
9418 5030 -0.554596249664 2.16836968349e-05 -13.2242157418 -9.61873411561
9419 4510 -0.554613017364 2.17306736449e-05 -13.2241981358 -9.60379197251
9420 3942 -0.554629891511 1.5143686116e-05 -13.2241804274 -9.64125098638
9421 5783 -0.5546398144 2.1499403449e-05 -13.2241700182 -9.59327563338
9422 5311 -0.554655345919 2.10542326979e-05 -13.224153732 -9.53147618646
9423 5076 -0.554670702597 1.55796717192e-05 -13.2241376368 -9.6103166889
9424 7614 -0.554681804898 2.85689598166e-05 -13.2241260055 -9.59933319373
9425 3839 -0.554706450262 1.84301001585e-05 -13.2241002 -9.53306563953
9426 4401 -0.554720556542 1.9459282557e-05 -13.2240854386 -9.65171364634
9427 4705 -0.554734758495 2.18182958165e-05 -13.2240705837 -9.58560601138
9428 4358 -0.554753080628 1.91687376303e-05 -13.2240514289 -9.57842873457
9429 4739 -0.55476729479 1.90291828873e-05 -13.2240365763 -9.58143116239
9430 5278 -0.554781013566 1.99506333953e-05 -13.2240222476 -9.59094218351
9431 5618 -0.554796123436 1.799310365e-05 -13.2240064731 -9.58444625661
9432 6648 -0.554807289701 2.18722619805e-05 -13.2239948204 -9.60854209829
9433 5817 -0.554821769517 2.40986117197e-05 -13.2239797159 -9.57491149732
9434 4490 -0.554841998802 1.75268210174e-05 -13.2239586253 -9.52603466266
9435 5522 -0.55485435773 2.40521318272e-05 -13.2239457467 -9.57896002088
9436 4264 -0.554874590756 1.75547987339e-05 -13.2239246738 -9.62169719828
9437 5237 -0.554887166582 2.23176849981e-05 -13.2239115826 -9.59656671667
9438 4444 -0.554904543087 2.07122694167e-05 -13.2238935026 -9.57614942609
9439 4322 -0.554920498228 1.70685913732e-05 -13.2238769101 -9.59973427269
9440 5639 -0.55493224697 2.1186754977e-05 -13.2238646973 -9.61035578919
9441 5541 -0.554948507009 2.25854505573e-05 -13.2238478026 -9.59205713316
9442 4619 -0.554966059204 1.89183474598e-05 -13.2238295749 -9.55757298804
9443 5090 -0.554978796654 2.04659352366e-05 -13.2238163535 -9.63951843962
9444 5209 -0.554994758752 1.63667071736e-05 -13.2237997924 -9.56322513948
9445 7099 -0.555005078113 2.24740452962e-05 -13.2237890903 -9.60950702943
9446 5945 -0.555020079996 2.21605870691e-05 -13.2237735381 -9.60496886116
9447 5270 -0.555036669631 1.90746286136e-05 -13.2237563485 -9.59513809769
9448 6094 -0.555050662601 1.87317524834e-05 -13.2237418564 -9.64371201121
9449 6640 -0.555061326833 2.47201361617e-05 -13.2237308161 -9.66554938718
9450 4518 -0.555079726368 2.18352775282e-05 -13.2237117763 -9.59763692427
9451 4249 -0.555099654639 1.82738857673e-05 -13.2236911672 -9.60733827401
