trajectory performance
1351000 -15.728882
1352000 -15.727668
1353000 -15.724185
1354000 -15.722834
1355000 -15.722834
1356000 -15.722256
1357000 -15.720701
1358000 -15.718976
1359000 -15.717062
1360000 -15.717062
1361000 -15.714262
1362000 -15.714262
1363000 -15.714262
1364000 -15.713479
1365000 -15.711745
1366000 -15.710001
1367000 -15.708477
1368000 -15.708477
1369000 -15.707173
1370000 -15.705586
1371000 -15.703925
1372000 -15.702416
1373000 -15.701051
1374000 -15.699739
1375000 -15.698038
1376000 -15.696610
1377000 -15.696610
1378000 -15.695321
1379000 -15.694016
1380000 -15.694016
1381000 -15.690263
1382000 -15.689238
1383000 -15.689238
1384000 -15.688381
1385000 -15.688381
1386000 -15.686721
1387000 -15.686721
1388000 -15.685267
1389000 -15.683613
1390000 -15.681294
1391000 -15.681294
1392000 -15.681294
1393000 -15.681006
1394000 -15.681006
1395000 -15.679058
1396000 -15.675650
1397000 -15.674354
1398000 -15.674354
1399000 -15.674354
1400000 -15.673952
1401000 -15.673952
1402000 -15.671958
1403000 -15.671958
1404000 -15.670569
1405000 -15.668611
1406000 -15.665489
1407000 -15.665489
1408000 -15.664641
1409000 -15.662953
1410000 -15.661531
1411000 -15.661531
1412000 -15.660409
1413000 -15.658402
1414000 -15.655315
1415000 -15.654135
1416000 -15.652462
1417000 -15.651468
1418000 -15.651468
1419000 -15.650129
1420000 -15.648380
1421000 -15.647293
1422000 -15.645649
1423000 -15.644262
1424000 -15.642882
1425000 -15.642882
1426000 -15.641782
1427000 -15.639868
1428000 -15.638722
1429000 -15.636655
1430000 -15.635686
1431000 -15.633953
1432000 -15.633953
1433000 -15.633292
1434000 -15.631441
1435000 -15.630398
1436000 -15.630398
1437000 -15.628616
1438000 -15.627493
1439000 -15.627493
1440000 -15.626181
1441000 -15.626181
1442000 -15.624982
1443000 -15.623466
1444000 -15.623466
1445000 -15.623466
1446000 -15.622374
1447000 -15.622374
1448000 -15.621189
1449000 -15.618787
1450000 -15.618787
1451000 -15.617609
1452000 -15.614303
1453000 -15.614303
1454000 -15.613247
1455000 -15.611539
1456000 -15.610309
1457000 -15.608757
1458000 -15.605607
1459000 -15.604643
1460000 -15.604643
1461000 -15.603586
1462000 -15.602041
1463000 -15.602041
1464000 -15.601033
1465000 -15.599318
1466000 -15.599318
1467000 -15.599318
1468000 -15.599318
1469000 -15.598864
1470000 -15.598864
1471000 -15.598864
1472000 -15.597023
1473000 -15.597023
1474000 -15.595631
1475000 -15.595631
1476000 -15.593769
1477000 -15.592216
1478000 -15.591019
1479000 -15.589391
1480000 -15.589391
1481000 -15.589391
1482000 -15.588757
1483000 -15.588757
1484000 -15.587152
1485000 -15.584758
1486000 -15.583896
1487000 -15.581989
1488000 -15.580915
1489000 -15.579604
1490000 -15.579604
1491000 -15.578280
1492000 -15.576589
1493000 -15.575348
